analysisPlanSort	analysisPlanId	description	NAME1	STAT1
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/CRTh2+IL4-IL5orIL13-:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/CRTh2+IL4-IL5orIL13-:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/CRTh2-IL4+IL5orIL13+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/CRTh2-IL4+IL5orIL13+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/CRTh2-IL4+IL5orIL13-:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/CRTh2-IL4+IL5orIL13-:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/CRTh2-IL4-IL5orIL13+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/CRTh2-IL4-IL5orIL13+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/CRTh2-IL4-IL5orIL13-:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/CRTh2-IL4-IL5orIL13-:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/FoxP3+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/FoxP3+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/FoxP3+25+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/FoxP3+25+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/GzB+Perf+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/GzB+Perf+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/GzB+Perf-:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/GzB+Perf-:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/GzB-Perf+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/GzB-Perf+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/GzB-Perf-:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/GzB-Perf-:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNgIL2TNFa154IL4IL5IL13:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNgIL2TNFa154IL4IL5IL13:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2/4+45RA+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2/4+45RA+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2/CCR7+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2/CCR7+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2/CM:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2/CM:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2/EM:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2/EM:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2/Ki67+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2/Ki67+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2/N:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2/N:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2/TD:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2/TD:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_NOT_Th2:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_NOT_Th2:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_TNFa_OR_154:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_TNFa_OR_154:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_TN_OR_154_NOT_Th2:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_TN_OR_154_NOT_Th2:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_154:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_154:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_154/4+45RA+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_154/4+45RA+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_154/CCR7+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_154/CCR7+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_154/CM:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_154/CM:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_154/EM:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_154/EM:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_154/Ki67+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_154/Ki67+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_154/N:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_154/N:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_154/TD:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_154/TD:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_154_NOT_Th2:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_154_NOT_Th2:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IL4+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IL4+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IL4_AND_154:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IL4_AND_154:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IL4_OR_IL5_OR_IL13:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IL4_OR_IL5_OR_IL13:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IL4_OR_IL5_OR_IL13_AND_154:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IL4_OR_IL5_OR_IL13_AND_154:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IL5_OR_IL13:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IL5_OR_IL13:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IL5_OR_IL13_AND_154:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/IL5_OR_IL13_AND_154:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/Perf+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/Perf+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/TNFa+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4+/TNFa+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/25+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/25+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/32+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/32+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/45RA+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/45RA+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/64+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/64+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/154+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/154+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/CCR6+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/CCR6+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/CCR6+CXCR3+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/CCR6+CXCR3+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/CCR6+CXCR3-:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/CCR6+CXCR3-:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/CCR6-CXCR3+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/CCR6-CXCR3+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/CCR6-CXCR3-:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/CCR6-CXCR3-:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/CCR7+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/CCR7+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/CM:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/CM:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/CRTh2+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/CRTh2+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/CRTh2+IL4+IL5orIL13+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/CRTh2+IL4+IL5orIL13+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/CRTh2+IL4+IL5orIL13-:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/CRTh2+IL4+IL5orIL13-:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/CRTh2+IL4-IL5orIL13+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/CRTh2+IL4-IL5orIL13+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/CRTh2+IL4-IL5orIL13-:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/CRTh2+IL4-IL5orIL13-:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/CRTh2-IL4+IL5orIL13+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/CRTh2-IL4+IL5orIL13+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/CRTh2-IL4+IL5orIL13-:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/CRTh2-IL4+IL5orIL13-:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/CRTh2-IL4-IL5orIL13+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/CRTh2-IL4-IL5orIL13+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/CRTh2-IL4-IL5orIL13-:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/CRTh2-IL4-IL5orIL13-:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/CXCR3+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/CXCR3+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/EM:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/EM:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/FoxP3+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/FoxP3+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/FoxP3+25+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/FoxP3+25+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/GzB+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/GzB+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/GzB+Perf+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/GzB+Perf+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/GzB+Perf-:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/GzB+Perf-:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/GzB-Perf+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/GzB-Perf+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/GzB-Perf-:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/3+excl 16br/56-16-/4-8-/GzB-Perf-:Count
